sample,t_s,x_est,y_est,vx_est,vy_est,speed_px_s,azimuth_deg,nav_status,terrain,radar_raw,radar_filtered,baro_filtered,hyp_score,last_corr,last_rough,position_uncertainty_px,velocity_uncertainty_px_s,solution_confidence,lon_est,lat_est,v_east_m_s,v_north_m_s,speed_m_s,course_deg,x_true,y_true,lon_true,lat_true,err_px,err_m,x_raw,y_raw,final_fix_corr,final_fix_shift_px
16,1.6,424.3775086568081,297.7088193796803,1.3425867704158663,0.015369067164563655,1.3426747351168915,90.65585647169371,DEAD_RECKONING_NO_GPS,361.481375119374,1138.5,1138.518624880626,1500.0,0.0,nan,0.0,8.005041036746784,4.242734966975904,0.0,98.22079929684912,61.35410867239453,19.902447916606683,-0.47524571021089607,19.90812124632346,91.36789202623129,424.13,297.1,98.22073054444445,61.354277788888886,0.6572074043018781,19.18025025143964,423.28864567485834,297.11274188785137,,
17,1.7,424.5117666662562,297.71035665255795,1.3425734185463902,0.015376390388163075,1.3426614679690148,90.65617547916094,DEAD_RECKONING_NO_GPS,361.5107704146378,1138.3,1138.4892295853622,1500.0,0.0,nan,0.0,8.367844293783198,4.242740859397381,0.0,98.22083659074063,61.354108245374285,19.90225026061217,-0.4754721605584204,19.907929053809273,91.36855715307911,424.26,297.11,98.22076665555556,61.354275011111106,0.6510104181258121,18.93580232100133,423.369186029537,297.1197882558421,,
18,1.8,424.6460232808474,297.71189524702714,1.3425588732765321,0.015395498995844581,1.342647142626417,90.65699796988122,DEAD_RECKONING_NO_GPS,362.636533569309,1137.9,1137.363466430691,1500.0,0.0,nan,0.0,8.736187455062995,4.2427467518106745,0.0,98.22087388424468,61.354107817986936,19.90203491392982,-0.47606304117150516,19.907727889803272,91.37027206472123,424.4,297.11,98.22080554444445,61.354275011111106,0.6502348368956917,18.965892457983276,423.44972638421564,297.1268346238328,,
19,1.9,424.78027837687586,297.7134363429349,1.34254304729334,0.015426419159081495,1.3426316725907217,90.65832512149944,DEAD_RECKONING_NO_GPS,364.63621847098284,1134.8,1135.3637815290172,1500.0,0.0,nan,0.0,9.109398573725931,4.242752644215784,0.0,98.22091117732691,61.35410738990474,19.901800582443865,-0.4770191613302644,19.907516512705428,91.37303921306261,424.53,297.12,98.22084165555556,61.35427223333333,0.6440543137403869,18.721671510290385,423.5302667388943,297.1338809918235,,
20,2.0,424.91453182193385,297.7149811228081,1.3425258538664955,0.015469178305798081,1.3426149722751566,90.66015816790036,DEAD_RECKONING_NO_GPS,365.74205711089576,1134.5,1134.2579428891042,1500.0,0.0,nan,0.0,9.486903209161568,4.242758536612711,0.0,98.22094846995054,61.354106960799214,19.90154598067583,-0.4783413691670673,19.90729371075865,91.37686116510463,424.66,297.13,98.22087776666667,61.35426945555555,0.6379571791419965,18.478247249506044,423.61080709357293,297.1409273598142,,
21,2.1,425.0487834749696,297.71653077197936,1.3425072068485715,0.015523805119877276,1.342596957007483,90.66249839952138,DEAD_RECKONING_NO_GPS,365.80618530732045,1134.2,1134.1938146926796,1500.0,0.0,nan,0.0,9.868208683697365,4.242764429001454,0.0,98.22098576207638,61.35410653034111,19.901269831788408,-0.4800305516513162,19.907058302224616,91.38174060355499,424.8,297.13,98.22091665555556,61.35426945555555,0.6371118927603295,18.507990851786875,423.6913474482516,297.1479737278049,,
22,2.2,425.18303318634577,297.7180864787124,1.342487020675308,0.01559032954047268,1.3425775430331184,90.66534716365362,DEAD_RECKONING_NO_GPS,365.74497063623085,1134.0,1134.2550293637692,1500.0,0.0,nan,0.0,10.252890994739,4.242770321382014,0.0,98.22102305366288,61.354106098200354,19.90097086758958,-0.4820876345681719,19.90680913557099,91.38768032740717,424.93,297.14,98.22095276666667,61.35426667777777,0.631038644032518,18.26501826362086,423.7718878029302,297.15502009579563,,
23,2.3,425.31728079789787,297.71964943432744,1.3424652103659147,0.015668782761148248,1.3425566475184634,90.66870586473442,DEAD_RECKONING_NO_GPS,365.6174466380576,1134.4,1134.3825533619424,1500.0,0.0,nan,0.0,10.64058395366533,4.24277621375439,0.0,98.22106034466609,61.35410566404602,19.900647828537117,-0.4845135824919508,19.906545089670338,91.39468325248907,425.06,297.15,98.22098887777778,61.3542639,0.6250551071678044,18.022985855851815,423.85242815760887,297.16206646378635,,
24,2.4,425.4515261429923,297.721220833327,1.342441691523394,0.015759197228812694,1.3425341885544249,90.67257596462855,DEAD_RECKONING_NO_GPS,365.4129982174293,1134.6,1134.5870017825707,1500.0,0.0,nan,0.0,11.030970174921157,4.242782106118583,0.0,98.22109763503973,61.35410522754629,19.900299463743345,-0.4873093987531747,19.906265074010665,91.40275241197986,425.2,297.15,98.22102776666667,61.3542639,0.6241463298260931,18.052667502978196,423.9329685122875,297.16911283177706,,
25,2.5,425.5857690650401,297.722802227582,1.3424167494330754,0.015868687871576914,1.3425105379151516,90.67726098899436,DEAD_RECKONING_NO_GPS,365.3057761924251,1134.7,1134.6942238075749,1500.0,0.0,nan,0.0,11.423773593913708,4.242787998474593,0.0,98.2211349247403,61.354104788270114,19.899930002539072,-0.4906950927399839,19.905978895296606,91.41252063560029,425.33,297.16,98.22106387777778,61.35426112222222,0.6181942752911384,17.811322542852825,424.01350886696616,297.17615919976777,,
26,2.6,425.72000943601,297.724395880519,1.3423906699648058,0.01600437086819939,1.3424860709502529,90.6830645368562,DEAD_RECKONING_NO_GPS,365.1682182264535,1134.8,1134.8317817735465,1500.0,0.0,nan,0.0,11.818753244314738,4.242793890822419,0.0,98.22117221373223,61.354104345588745,19.899543683045824,-0.4948907125133212,19.905696561808153,91.42462088474315,425.46,297.16,98.2210999888889,61.35426112222222,0.6214077701164129,17.87292573474011,424.0940492216448,297.1832055677585,,
27,2.7,425.85424713803195,297.72600441318326,1.3423633704751623,0.01616628241722584,1.3424607134216746,90.68998826726772,DEAD_RECKONING_NO_GPS,364.99028403451985,1135.9,1135.0097159654802,1500.0,0.0,nan,0.0,12.21569807153894,4.242799783162063,0.0,98.2212095019828,61.35410389877411,19.89913928062297,-0.49989737741266127,19.905417390689802,91.43905656108586,425.6,297.17,98.22113887777778,61.35425834444444,0.6113775549336692,17.60114891805961,424.17458957632346,297.1902519357492,,
28,2.8,425.98848204500104,297.72763045030234,1.342334768906052,0.016354459963947354,1.34243439324787,90.69803389824261,DEAD_RECKONING_NO_GPS,365.0994153692436,1135.0,1134.9005846307564,1500.0,0.0,nan,0.0,12.614422598755768,4.242805675493522,0.0,98.22124678945696,61.35410344709714,19.898715579307293,-0.5057162453296165,19.9051408090211,91.45583117699618,425.73,297.18,98.22117498888889,61.354255566666666,0.6055675665739099,17.362048874439846,424.2551299310021,297.1972983037399,,
