t_s,lon,lat,speed_m_s,course_deg,v_east_m_s,v_north_m_s
272.6,98.32120537947125,61.34950640993367,19.464269166997518,95.9960274948935,19.357782880842702,-2.033228010697159
272.7,98.32124164790807,61.34950458038287,19.465316710492562,96.01599513505602,19.35811489753348,-2.040083883979631
272.8,98.32127791705162,61.349502744646024,19.466465153060057,96.03611014934881,19.358539561140354,-2.047000638755465
272.9,98.32131418707625,61.34950090266886,19.46771529274565,96.05636912835621,19.359057722614384,-2.0539773153292584
273.0,98.32135045815797,61.34949905439798,19.469067934933854,96.07676867148848,19.359670240810182,-2.0610129602111313
273.1,98.32138673047432,61.34949719978085,19.470523892272713,96.09730538681094,19.360377982439935,-2.0681066260271903
273.2,98.32142300420455,61.34949533876576,19.472083984597752,96.1179758908699,19.361181822026264,-2.0752573714284317
273.3,98.32145927952952,61.349493471301855,19.4737490388554,96.13877680851647,19.362082641854087,-2.0824642609980724
273.4,98.32149555663175,61.349491597339124,19.475519889025673,96.15970477272833,19.36308133192134,-2.0897263651573663
273.5,98.32153183569544,61.34948971682838,19.477397376044266,96.18075642442881,19.364178789888676,-2.097042760069886
273.6,98.32156811690648,61.34948782972126,19.479382347723842,96.20192841230482,19.365375921027965,-2.104412527544328
273.7,98.32160440045246,61.349485935970236,19.481475658674675,96.22321739262202,19.366673638169747,-2.1118347549358183
273.8,98.32164068652268,61.34948403552858,19.48367817022444,96.24462002903874,19.368072861649466,-2.1193085350457705
273.9,98.32167697530821,61.3494821283504,19.48599075033729,96.26613299241836,19.369574519252602,-2.1268329660203
274.0,98.32171326700181,61.349480214390596,19.48841427353211,96.28775296064009,19.37117954615864,-2.134407151247209
274.1,98.32174956179803,61.34947829360487,19.490949620799874,96.30947661840804,19.372888884883768,-2.142030199251575
274.2,98.32178585989318,61.34947636594972,19.493597679520235,96.3313006570599,19.374703485222494,-2.1497012235899384
274.3,98.32182216148537,61.34947443138245,19.496359343377133,96.35322177437371,19.376624304187935,-2.1574193427431325
274.4,98.32185846677451,61.34947248986115,19.49923551227349,96.37523667437404,19.378652305950887,-2.1651836800077553
274.5,98.32189477592162,61.34947054132922,19.502187775109554,96.39745686298699,19.380745035701764,-2.173027813157015
274.6,98.3219310890082,61.34946858569989,19.505177787860095,96.419993960505,19.382860045671546,-2.1809853245587054
274.7,98.32196740607692,61.3494666228717,19.508206561393134,96.44284485051833,19.384998321149393,-2.189055351291348
274.8,98.32200372717229,61.34946465274397,19.511275114115797,96.46600642085048,19.387160854328823,-2.197237034799516
274.9,98.32204005234067,61.34946267521677,19.514384471846817,96.48947556309355,19.38934864424386,-2.205529520776117
275.0,98.32207638163031,61.34946069019095,19.51753566768902,96.51324917213981,19.39156269670508,-2.213931959042348
275.1,98.32211271509138,61.349458697568124,19.520729741902073,96.53732414570902,19.39380402423575,-2.2224435034253465
275.2,98.3221490527759,61.34945669725065,19.52396774177525,96.56169738387149,19.39607364600793,-2.231063311633543
275.3,98.32218539469876,61.34945468912572,19.52721334909874,96.58648327062929,19.398330869423827,-2.239826033775552
275.4,98.32222174079862,61.349452673049385,19.53043032272601,96.61179630496969,19.400535008415755,-2.2487663235850546
275.5,98.32225809097699,61.34945064886251,19.533619838338588,96.63763356768322,19.4026871017429,-2.2578833496428903
275.6,98.3222944451373,61.34944861640669,19.536783081611972,96.66399214796479,19.40478819456006,-2.267176283887583
275.7,98.32233080318498,61.34944657552428,19.539921248056174,96.69086914262817,19.406839338356736,-2.276644301476758
275.8,98.32236716502744,61.349444526058384,19.543035542857314,96.71826165531132,19.40884159089732,-2.2862865806452626
275.9,98.32240353057406,61.34944246785281,19.546127180720386,96.74616679567453,19.410796016162625,-2.2961023025600373
276.0,98.32243989973624,61.34944040075213,19.54919738571275,96.77458167859061,19.412703684292318,-2.3060906511717114
276.1,98.32247627238974,61.34943832459909,19.552208207923254,96.80353382534963,19.414525535222214,-2.3162564728859523
276.2,98.32251264833721,61.34943623923209,19.55512172785236,96.8330509785236,19.416222514928226,-2.326604616585654
276.3,98.32254902734569,61.34943414448771,19.557939229729627,96.86313060041573,19.417795711684892,-2.337134273649863
276.4,98.32258540918427,61.349432040203254,19.560662007818046,96.89377016864694,19.41924621970991,-2.347844637615266
