sample,t_s,x_est,y_est,vx_est,vy_est,speed_px_s,azimuth_deg,nav_status,terrain,radar_raw,radar_filtered,baro_filtered,hyp_score,last_corr,last_rough,position_uncertainty_px,velocity_uncertainty_px_s,solution_confidence,lon_est,lat_est,v_east_m_s,v_north_m_s,speed_m_s,course_deg,x_true,y_true,lon_true,lat_true,err_px,err_m,x_raw,y_raw,final_fix_corr,final_fix_shift_px
921,92.1,543.4738873023159,303.9280941289665,1.3493902096102908,0.00767223390694264,1.3494120204612183,90.32576335769511,LOCKED,411.7819269749218,1088.1,1088.2180730250782,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.873969739773825,0.16699818520499468,0.2968894375695122,98.25388162425065,61.352381096075284,20.004405921589413,-0.2372425218113485,20.005812662570772,90.67946821573935,544.66,302.83,98.2542111,61.35268612222222,1.6163768272522612,38.238274007609235,543.5066224211505,302.9084877366671,,
922,92.2,543.6088385624645,303.92884791336223,1.3496349933609422,0.0074034540076697505,1.3496552991173836,90.31429417279003,LOCKED,411.2311344024006,1089.4,1088.7688655975994,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.887250767008384,0.16714782039189655,0.2968894375695122,98.2539191107118,61.35238088669073,20.00803491940163,-0.22893125003716572,20.009344588297704,90.65554773933968,544.79,302.83,98.25424721111112,61.35268612222222,1.6132603876068639,38.22529421898869,543.6372847079481,302.91262836421237,,
923,92.3,543.7438143994518,303.92957498648457,1.3498817463856023,0.007138008439488613,1.3499006187084759,90.30297020237066,LOCKED,410.95773185005623,1088.9,1089.0422681499438,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.900546720359638,0.16729732174114956,0.2968894375695122,98.25395660399985,61.35238068472597,20.011693106562625,-0.22072308318996456,20.012910324855277,90.63192995434218,544.93,302.84,98.2542861,61.35268334444444,1.6106551245131977,38.00504150103855,543.7679469947457,302.91676899175764,,
924,92.4,543.8788150099767,303.93027568228837,1.3501304641123621,0.006875907636507139,1.3501479727163568,90.29179186193835,LOCKED,411.09785008086055,1089.0,1088.9021499191394,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.913857586033428,0.1674466896112363,0.2968894375695122,98.25399410416944,61.35238049008825,20.015380415352155,-0.21261834391554854,20.016509679048244,90.60861573998199,545.06,302.85,98.25432221111112,61.35268056666666,1.600685331475142,37.715878750415236,543.8986092815433,302.9209096193029,,
925,92.5,544.0138405902612,303.9309503357632,1.3503811415784277,0.0066171618611000765,1.3503973542486498,90.28075955798619,LOCKED,411.2934419471085,1088.7,1088.7065580528915,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.927183350245252,0.16759592435904197,0.2968894375695122,98.25403161127508,61.35238030268451,20.0190967722554,-0.20461734954935012,20.0201424529563,90.58560595617837,545.19,302.85,98.25435832222223,61.35268056666666,1.5974368799748389,37.69984165343467,544.0292715683408,302.9250502468482,,
926,92.6,544.1488913360115,303.9315992829166,1.3506337734266518,0.006361781205692696,1.3506487560357154,90.26987368806874,LOCKED,411.41374047409545,1088.6,1088.5862595259046,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.940523999220471,0.16774502633986416,0.2968894375695122,98.25406912537112,61.35238012242141,20.022842097911482,-0.19672041217158637,20.023808443911495,90.56290144369132,545.33,302.86,98.25439721111111,61.35267778888888,1.5947860982890742,37.477932964544046,544.1599338551384,302.92919087439344,,
927,92.7,544.2839674423778,303.93222286075655,1.350888353902053,0.0061097755945421425,1.3509021704276052,90.25913464087193,LOCKED,411.4118768309247,1088.6,1088.5881231690753,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.9538795191945075,0.16789399590742285,0.2968894375695122,98.25410664651177,61.35237994920534,20.026616307061943,-0.18892783866234203,20.027507444474985,90.54050302427919,545.46,302.86,98.25443332222223,61.35267778888888,1.591450420125093,37.45990033939687,544.290596141936,302.9333315019387,,
928,92.8,544.4190691039154,303.9328214072755,1.3511448768483234,0.005861154785516173,1.3511575893909973,90.2485427962838,LOCKED,411.1294964095496,1088.8,1088.8705035904504,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.967249896413045,0.16804283341387016,0.2968894375695122,98.25414417475109,61.35237978294242,20.030419308498914,-0.18123993075657233,20.031239242413005,90.51841150085801,545.59,302.87,98.25446943333334,61.35267501111111,1.581350216482337,37.16745517206884,544.4212584287336,302.937472129484,,
929,92.9,544.5541965145429,303.93339526143336,1.351403335704326,0.005615928371869049,1.3514150045061128,90.23809852546526,LOCKED,410.68518322907266,1089.4,1089.3148167709273,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.980635117132221,0.1681915392098001,0.2968894375695122,98.25418171014293,61.35237962353849,20.034251005013193,-0.17365698509901736,20.035003620672143,90.49662765766129,545.73,302.88,98.25450832222222,61.35267223333333,1.578656204885447,36.94399870148092,544.5519207155312,302.94161275702925,,
930,93.0,544.6893498675032,303.9339447631412,1.3516637235005804,0.005374105784014101,1.3516744069636117,90.22780219092238,LOCKED,410.3723316081009,1090.0,1089.627668391899,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,6.994035167618819,0.16834011364425808,0.2968894375695122,98.25421925274098,61.35237947089912,20.038111293342176,-0.1661792932990138,20.038800357353946,90.47515226040116,545.86,302.88,98.25454443333334,61.35267223333333,1.5751892890911712,36.923011593722215,544.6825830023288,302.9457533845745,,
931,93.1,544.824529355321,303.93447025324497,1.3519260328557372,0.005135696291292902,1.3519357875614686,90.2176541465779,LOCKED,410.3164824697062,1089.6,1089.6835175302938,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.007450034150459,0.1684885570647506,0.2968894375695122,98.2542568025987,61.35237932492965,20.04200006411754,-0.1588071419852016,20.042629225688756,90.453986056431,545.99,302.89,98.25458054444445,61.35266945555555,1.5650047710860382,36.628394289552524,544.8132452891264,302.9498940121198,,
932,93.2,544.9597351697626,303.9349720735097,1.3521902559730425,0.004900709003740872,1.3521991367018327,90.20765473784411,LOCKED,410.71096311879364,1089.5,1089.2890368812064,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.0208797030157815,0.16863686981725473,0.2968894375695122,98.25429435976939,61.352379185535135,20.04591720181289,-0.1515408128601205,20.046489994008933,90.43312977490842,546.13,302.9,98.25461943333333,61.352666677777776,1.5622698121117498,36.40349961035215,544.943907575924,302.95403463966505,,
933,93.3,545.094967501793,303.9354505666036,1.3524563846367905,0.004669152873848323,1.3524644443878655,90.19780430169607,LOCKED,411.3843714203758,1088.4,1088.6156285796242,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.034324160514633,0.16878505224622745,0.2968894375695122,98.25433192430606,61.352379052620385,20.04986258469109,-0.14438058275466537,20.050382425721267,90.4125841269597,546.26,302.9,98.25465554444445,61.352666677777776,1.558672062288338,36.379618681609784,545.0745698627215,302.9581752672103,,
934,93.4,545.2302265415353,303.93590607608223,1.3527244102087657,0.004441036698317795,1.3527317002205606,90.18810316674507,LOCKED,411.6907143404742,1088.4,1088.3092856595258,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.047783392958247,0.16893310469461492,0.2968894375695122,98.25436949626155,61.352378926089976,20.053836084751595,-0.1373267236824269,20.054306279278833,90.39234980584524,546.39,302.91,98.25469165555556,61.352663899999996,1.5484049056695288,36.08292065978595,545.2052321495191,302.9623158947556,,
935,93.5,545.365512478227,303.93633894637316,1.3529943236246753,0.004216369119816515,1.3530008933955466,90.17855165331275,LOCKED,411.59916812577535,1088.5,1088.4008318742247,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.061257386669421,0.16908102750386197,0.2968894375695122,98.2544070756884,61.352378805848225,20.05783756767752,-0.1303795028938818,20.058261308152073,90.37242748712578,546.53,302.91,98.25473054444446,61.352663899999996,1.5522251193713463,36.128030317026855,545.3358944363167,302.96645652230086,,
936,93.6,545.5008255001777,303.9367495227606,1.3532661153905703,0.003995158628724099,1.3532720126998685,90.1691500735057,LOCKED,411.49472852154986,1079.2,1088.5052714784501,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.074746127982693,0.16922882101392106,0.2968894375695122,98.25444466263895,61.35237869179923,20.06186689278257,-0.1235391829304352,20.06224726079919,90.35281782882993,546.66,302.92,98.25476665555556,61.352661122222216,1.5419030816079236,35.82998433703188,545.4665567231143,302.9705971498461,,
937,93.7,545.6361657947261,303.9371381513702,1.353539775579257,0.0037774135648751817,1.3535450465087542,90.15989873129047,LOCKED,411.38422171321145,1088.6,1088.6157782867886,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.0882496032445115,0.1693764855632615,0.2968894375695122,98.25448225716521,61.352378583846836,20.06592391295789,-0.116806021678307,20.066263880635965,90.33352147162225,546.79,302.93,98.25480276666667,61.35265834444444,1.5315549710034209,35.531298023145226,545.5972190099119,302.9747377773914,,
938,93.8,545.7715335481964,303.9375051791544,1.3538152938266983,0.0035631421192966195,1.3538199827823607,90.15079792256904,LOCKED,411.22198163794724,1088.9,1088.7780183620528,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.101767798813412,0.1695240214888785,0.2968894375695122,98.25451985931895,61.352378481894675,20.070008474618653,-0.11018027242224991,20.07031090600481,90.3145390389725,546.93,302.93,98.25484165555557,61.35265834444444,1.5352886393044112,35.57434724028331,545.7278812967095,302.97887840493667,,
939,93.9,545.9069289458542,303.93785095387716,1.3540926593284037,0.0033523523359392723,1.354096809062503,90.14184793525476,LOCKED,411.0924168946865,1088.8,1088.9075831053135,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.1153007010601765,0.16967142912630204,0.2968894375695122,98.25455746915164,61.352378385846144,20.074120417650576,-0.10366218389909994,20.074388070143172,90.29587113732583,547.06,302.94,98.25487776666667,61.35265556666666,1.5248866784329365,35.27437333054333,545.8585435835071,302.98301903248193,,
940,94.0,546.0423521718625,303.93817582409963,1.3543718608358124,0.003145052113403664,1.3543755124693657,90.13304904934898,LOCKED,411.0696838936501,1089.2,1088.93031610635,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.128848296368005,0.16981870880960595,0.2968894375695122,98.25459508671442,61.35237829560441,20.078259575356306,-0.09725200035113774,20.07849510115137,90.27751835627362,547.19,302.95,98.25491387777778,61.35265278888888,1.5144593083882696,34.97379216696147,545.9892058703047,302.9871596600272,,
941,94.1,546.177803409237,303.9384801391656,1.3546528866526644,0.002941249206659946,1.3546560796981986,90.12440153701743,LOCKED,411.2018767905929,1088.9,1088.798123209407,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.142410571132678,0.16996586087141657,0.2968894375695122,98.25463271205813,61.35237821107245,20.082425774401603,-0.09094996157927367,20.082631721959675,90.25948126872544,547.33,302.95,98.25495276666668,61.35265278888888,1.5181073642173588,35.01486031014024,546.1198681571022,302.99130028757247,,
942,94.2,546.3132828398011,303.9387642491874,1.3549357246313627,0.002740951228760967,1.3549384970159917,90.1159056626679,LOCKED,411.416375992354,1088.3,1088.583624007646,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.155987511762711,0.17011288564292165,0.2968894375695122,98.25467034523328,61.352378132153,20.086618834761403,-0.08475630299601968,20.08679765029481,90.24176043108167,547.46,302.96,98.25498887777778,61.35265001111111,1.507627175724188,34.71305243711764,546.2505304438998,302.99544091511774,,
943,94.3,546.4487906441411,303.93902850503144,1.3552203621693273,0.0025441656525492656,1.3552227502581375,90.10756168302794,LOCKED,411.8841963942373,1088.4,1088.1158036057627,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.169579104679518,0.1702597834538789,0.2968894375695122,98.25470798629004,61.3523780587486,20.090838569665788,-0.0786712556782734,20.090992598645805,90.22435638340727,547.59,302.97,98.25502498888889,61.35264723333333,1.497122252009942,34.41067090020016,546.3811927306974,302.999581542663,,
944,94.4,546.5843270015598,303.9392732583047,1.355506786205339,0.0023508998123568867,1.3555088248250744,90.09936984722276,LOCKED,412.7070718996615,1086.5,1087.2929281003385,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.183185336317565,0.1704065546326248,0.2968894375695122,98.25474563527821,61.35237799076158,20.09508478554576,-0.07269504641988017,20.095216274229216,90.20726964960562,547.72,302.97,98.2550611,61.35264723333333,1.493065239248015,34.376991210918234,546.511855017495,303.0037221702083,,
945,94.5,546.7198920900308,303.93949886134055,1.3557949832158742,0.002161160905698248,1.3557967056789129,90.09133039685395,LOCKED,413.2143667156852,1087.3,1086.7856332843148,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.1968061931245195,0.17055319950608297,0.2968894375695122,98.25478329224724,61.35237792809407,20.099357281978932,-0.06682789778398025,20.099468378953752,90.19050073759422,547.86,302.98,98.2550999888889,61.352644455555556,1.4901288908306092,34.146290418580804,546.6425173042926,303.00786279775355,,
946,94.6,546.8554860861522,303.9397056671856,1.3560849392114327,0.0019749559949558543,1.3560863773400487,90.08344356607864,LOCKED,413.1354755040752,1085.4,1086.8645244959248,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.210441661561408,0.17069971839977283,0.2968894375695122,98.25482095724615,61.352377870648,20.10365585163506,-0.06107002815513491,20.103748609384258,90.17405013948007,547.99,302.98,98.2551361,61.352644455555556,1.4859868062477823,34.11088142777416,546.7731795910902,303.0120034252988,,
947,94.7,546.9911091650994,303.9398940295858,1.3563766397328554,0.0017922920090581093,1.3563778238837576,90.07570958168856,LOCKED,412.87208572799227,1094.5,1087.1279142720077,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.224091728102756,0.17084611163781793,0.2968894375695122,98.25485863032364,61.35237781832511,20.107980280221458,-0.055421651791207976,20.1080566567051,90.15791833173682,548.12,302.99,98.25517221111112,61.352641677777775,1.4753620520283655,33.805913734001166,546.9038418778878,303.0161440528441,,
948,94.8,547.1267615005784,303.9400643029735,1.3566700698476342,0.0016131757451496795,1.3566710289367756,90.0681286631903,LOCKED,412.7542309705577,1086.7,1087.2457690294423,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.23775637923674,0.17099237954295432,0.2968894375695122,98.25489631152794,61.35237777102695,20.1123303464283,-0.04988297887501731,20.11239220668298,90.14210577538176,548.26,303.0,98.25521110000001,61.352638899999995,1.472396139052401,33.574358021742775,547.0345041646854,303.02028468038935,,
949,94.9,547.262443264778,303.9402168424543,1.356965214146215,0.001437613870253783,1.3569659756738646,90.06070102288498,LOCKED,413.3327638910753,1087.5,1086.6672361089247,1500.0,10.420910132256942,0.6836002469062805,1.1991210565927084,7.251435601465328,0.17113852243653896,0.2968894375695122,98.25493400090689,61.35237772865487,20.11670582187381,-0.04445421556573642,20.116754939629136,90.12661291615404,548.39,303.0,98.25524721111111,61.352638899999995,1.4681253018660292,33.53637914733462,547.165166451483,303.0244253079346,,
950,95.0,547.3981546283221,303.9403520037939,1.3572620567382911,0.001265612922926193,1.3572626468143618,90.0534268659494,LOCKED,414.2679060472476,1085.6,1085.7320939527524,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.265129381304421,0.17128454063855778,0.23539251175686265,98.25497169850787,61.35237769111006,20.12110647104932,-0.03913556405003995,20.121144530360997,90.1114401846936,548.52,303.01,98.25528332222223,61.35263612222222,1.4574264608955134,33.2298206195774,547.2958287382805,303.0285659354799,,
951,95.1,547.5338957602215,303.94047014340583,1.3575605812490912,0.001097179314900651,1.3575610246187164,90.04630639051686,LOCKED,414.3775029070505,1085.5,1085.6224970929495,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.278837705283992,0.17143043446763398,0.23539251175686265,98.25500940437784,61.3523776582935,20.1255320512642,-0.03392722259298346,20.12556064816321,90.09658799672059,548.66,303.02,98.25532221111112,61.35263334444444,1.4544332379826068,32.997527993341066,547.4264910250781,303.03270656302516,,
952,95.2,547.6696668278248,303.9405716183382,1.357860770815658,0.0009323193327260212,1.3578610908850106,90.03933978775842,LOCKED,413.7447013881292,1086.7,1086.2552986118708,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.292560559948223,0.17157620424103615,0.23539251175686265,98.25504711856328,61.35237763010601,20.12998231259076,-0.02882938558862797,20.130002956748175,90.08205675321545,548.79,303.02,98.25535832222222,61.35263334444444,1.4500339724178455,32.95703696924322,547.5571533118757,303.0368471905704,,
953,95.3,547.8054679967697,303.9406567862618,1.358162608083122,0.0007710391393943097,1.3581628269454669,90.03252724196483,LOCKED,413.155848840265,1086.4,1086.844151159735,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.306297931855639,0.17172185027468623,0.23539251175686265,98.25508484111022,61.35237760644826,20.134456997808915,-0.02384224361038182,20.134471114215955,90.06784684059988,548.92,303.03,98.25539443333334,61.35263056666666,1.4392627864949201,32.648984966448616,547.6878155986733,303.0409878181157,,
954,95.4,547.9412994309339,303.9407260054576,1.3584660752009665,0.0006133447759595415,1.3584662136629428,90.0258689306288,LOCKED,412.7975822110541,1087.8,1087.202417788946,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.320049807579239,0.17186737288316756,0.23539251175686265,98.25512257206415,61.3523775872207,20.138955842350907,-0.018965983461060043,20.13896477301374,90.05395863091826,549.06,303.04,98.25543332222223,61.35262778888889,1.4362445126566126,32.41607511316575,547.8184778854709,303.04512844566096,,
955,95.5,548.0771612923849,303.9407796348045,1.358771153819288,0.00045924216314752186,1.3587712314274112,90.01936502452747,LOCKED,412.6701930267011,1087.3,1087.329806973299,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.333816173706631,0.17201277237973278,0.23539251175686265,98.2551603114701,61.35237757232366,20.143478574245812,-0.014200788222661704,20.14348357989467,90.04039248201968,549.19,303.04,98.25546943333333,61.35262778888889,1.431717129758949,32.37312884547027,547.9491401722685,303.04926907320623,,
956,95.6,548.2130537413301,303.9408180337678,1.3590778250850488,0.0003087371029561539,1.359077860152429,90.01301568780514,LOCKED,412.6892461525838,1087.2,1087.3107538474162,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.347597016840153,0.17215804907631174,0.23539251175686265,98.2551980593726,61.352377561657285,20.14802491406399,-0.009546837305855293,20.148027175876198,90.02714873774079,549.32,303.05,98.25550554444445,61.35262501111111,1.4208753600753763,32.06368186926922,548.0798024590661,303.0534097007515,,
957,95.7,548.3489769360663,303.940841562387,1.3593860696383255,0.00016183528024599908,1.3593860792715926,90.00682107805699,LOCKED,412.6180925075396,1087.9,1087.3819074924604,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.361392323597004,0.17230320328351925,0.23539251175686265,98.25523581581558,61.352377555121556,20.152594574861478,-0.005004306499162394,20.15259519619793,90.01422772808894,549.46,303.05,98.25554443333334,61.35262501111111,1.4240684456404697,32.09528017297482,548.2104647458636,303.05755032829677,,
958,95.8,548.4849310329287,303.9408505812642,1.3596958676085498,1.8542264321047552e-05,1.3596958677349809,90.0007813464124,LOCKED,412.52800047545634,1087.4,1087.4719995245437,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.375202080609365,0.1724482353106629,0.23539251175686265,98.25527358084248,61.35237755261631,20.157187262124243,-0.0005733680178386148,20.157187270278925,90.00162976942636,549.59,303.06,98.25558054444446,61.35262223333333,1.4131790999366165,31.784930724729556,548.3411270326612,303.06169095584204,,
959,95.9,548.6209161862396,303.94084545155295,1.3600071986107454,-0.00012113648950040634,1.3600072040055877,89.99489663761915,LOCKED,412.7733727456307,1086.5,1087.2266272543693,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.389026274524523,0.17259314546575064,0.23539251175686265,98.25531135449619,61.35237755404123,20.16180267371243,0.0037458094475514535,20.161803021674576,89.98935516465423,549.72,303.07,98.25561665555556,61.352619455555555,1.4022685299758633,31.4741884791111,548.4717893194588,303.0658315833873,,
960,96.0,548.7569325482572,303.94082653494655,1.3603200417417605,-0.0002571956383252763,1.360320066055743,89.98916709012775,LOCKED,413.2927624811209,1104.9,1086.707237518879,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.402864892004989,0.17273793405549853,0.23539251175686265,98.25534913681896,61.352377559295846,20.16644049980448,0.007953060682880488,20.16644206803294,89.97740420339812,549.86,303.07,98.25565554444445,61.352619455555555,1.4053813208739772,31.50430138982988,548.6024516062564,303.0699722109326,,
961,96.1,548.8929802691231,303.9407941936671,1.3606343755764936,-0.00038962995013554214,1.3606344313635212,89.98359283617617,LOCKED,413.73840024927995,1086.4,1086.26159975072,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.416717919728615,0.17288260138533826,0.23539251175686265,98.25538692785254,61.352377568279536,20.171100422841167,0.012048223902524597,20.171104021050567,89.96577716219349,549.99,303.08,98.25569165555557,61.352616677777775,1.3944242302055356,31.19272062356913,548.733113893054,303.07411283847784,,
962,96.2,549.0290594968101,303.94074879045445,1.3609501781641165,-0.0005184343022486201,1.3609502769091404,89.978174001875,LOCKED,414.07989750488014,1085.7,1085.9201024951199,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.430585344388713,0.17302714775942463,0.23539251175686265,98.255424727638,61.352377580891535,20.175782117469662,0.016031140701754553,20.175788486428004,89.95447430467169,550.12,303.09,98.25572776666667,61.352613899999994,1.3834466689974148,30.880784085892145,548.8637761798516,303.0782534660231,,
963,96.3,549.1651703770696,303.9406906885553,1.3612674270242935,-0.000643603679788482,1.3612675791713533,89.97291070729295,LOCKED,414.22329827214025,1085.9,1085.7767017278597,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.444467152694162,0.17317157348064308,0.23539251175686265,98.25546253621586,61.35237759703095,20.180485250487383,0.019901656009459392,20.18049506382464,89.9434958817468,550.26,303.09,98.25576665555556,61.352613899999994,1.3864799136088355,30.909489218853825,548.9944384666492,303.0823940935684,,
964,96.4,549.301313053378,303.94062025171263,1.3615860991433955,-0.0007651331741677161,1.3615863141238247,89.9678030665425,LOCKED,414.15786921119434,1085.7,1085.8421307888057,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.458363331369527,0.17331587885061706,0.23539251175686265,98.25550035362595,61.35237761659674,20.185209480785975,0.023659618041208377,20.185223346813327,89.93284213180277,550.39,303.1,98.25580276666668,61.35261112222222,1.3754568969380951,30.59677872009078,549.1251007534468,303.08653472111365,,
965,96.5,549.4374876668836,303.94053784415485,1.3619061709707128,-0.0008830179815805805,1.3619064572315032,89.96285118786625,LOCKED,414.3404566457191,1091.7,1085.659543354281,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.472273867155166,0.17346006416971535,0.23539251175686265,98.25553817990748,61.352377639487734,20.189954459295098,0.027304878252652837,20.189972922834404,89.92251328088116,550.52,303.1,98.25583887777778,61.35261112222222,1.3705242861056803,30.54642467267421,549.2557630402443,303.0906753486589,,
966,96.6,549.5736943563529,303.94044383058565,1.3622276184146622,-0.0009972534015074003,1.3622279834469815,89.9580551737231,LOCKED,414.8290149803438,1085.1,1085.1709850196562,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.486198746807335,0.17360412973705946,0.23539251175686265,98.255576015099,61.35237766560261,20.19471982892624,0.03083729129327883,20.194743373149382,89.91250954286943,550.65,303.11,98.25587498888889,61.35260834444444,1.3594376757704851,30.232622444925635,549.3864253270419,303.0948159762042,,
967,96.7,549.7099332581156,303.9403385761738,1.3625504168389946,-0.001107834835230477,1.3625508672068505,89.95341512087555,LOCKED,415.1378950348892,1084.9,1084.8621049651108,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.500137957098299,0.1737480758505307,0.23539251175686265,98.25561385923837,61.35237769483995,20.19950522451643,0.03425671496051575,20.19953427279417,89.90283111968938,550.79,303.12,98.25591387777779,61.35260556666666,1.3562815144665152,29.997387472385018,549.5170876138395,303.09895660374946,,
968,96.8,549.8462045060105,303.9402224465428,1.3628745410589982,-0.0012147577843613575,1.3628750824280447,89.94893112047635,LOCKED,415.07330962613764,1084.9,1084.9266903738624,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.514091484816432,0.17389190280677758,0.23539251175686265,98.25565171236279,61.35237772709818,20.204310272772034,0.0375630101541962,20.204345190531996,89.8934782014868,550.92,303.12,98.2559499888889,61.35260556666666,1.3512222706589414,29.944824768170342,549.6477499006371,303.1030972312947,,
969,96.9,549.9825082313304,303.9400958077611,1.3631999653377007,-0.00131801784937996,1.36320060250418,89.94460325815635,LOCKED,414.89617574368754,1085.1,1085.1038242563125,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.528059316766322,0.1740356109012227,0.23539251175686265,98.25568957450871,61.352377762275616,20.209134592212393,0.04075604083138254,20.20917568880581,89.88445096682074,551.05,303.13,98.2559861,61.35260278888889,1.3400723465281452,29.630048782579234,549.7784121874347,303.10723785884,,
970,97.0,550.1188445627664,303.93995902633225,1.36352666338207,-0.001417610728185803,1.3635274003018851,89.94043161411213,LOCKED,414.9670738684558,1085.4,1085.0329261315442,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.542041439768869,0.17417920042807,0.23539251175686265,98.25572744571188,61.35237780027046,20.2139777931135,0.043835673961567664,20.214025323690414,89.8757495828537,551.19,303.14,98.2560249888889,61.35260001111111,1.3369025448871181,29.394831763961605,549.9090744742323,303.11137848638526,,
971,97.1,550.2552136263524,303.9398124691851,1.3638546083392136,-0.0015135322146608496,1.363855448157126,89.93641626319425,LOCKED,415.2375031350416,1084.7,1084.7624968649584,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.556037840661383,0.1743226716803118,0.23539251175686265,98.25576532600732,61.35237784098078,20.218839477451727,0.046801779482234934,20.218893644844247,89.86737420554255,551.32,303.14,98.25606110000001,61.35260001111111,1.331716939657079,29.34011206860264,550.0397367610299,303.11551911393053,,
972,97.2,550.3916155454091,303.9396565036645,1.3641837727925772,-0.0016057781972450558,1.3641847178715236,89.9325572749957,LOCKED,415.29182973630986,1084.2,1084.7081702636901,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.570048506297687,0.17446602494973565,0.23539251175686265,98.25580321542928,61.35237788430454,20.22371923884736,0.049654230254811,20.223780195460666,89.85932497982901,551.45,303.15,98.25609721111111,61.35259723333333,1.3205056029791997,29.024466997596264,550.1703990478275,303.1196597414758,,
973,97.3,550.5280504404866,303.9394914975218,1.3645141287581446,-0.0016943446575241883,1.3645151807086708,89.92885471394072,LOCKED,415.1279615780236,1085.2,1084.8720384219764,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.584073423548205,0.17460926052693135,0.23539251175686265,98.25584111401125,61.352377930139575,20.228616662508347,0.05239290202099795,20.22868451221909,89.85160203983185,551.59,303.16,98.2561361,61.352594455555554,1.317324508866163,28.78939907887822,550.301061334625,303.12380036902107,,
974,97.4,550.6645184293085,303.93931781890547,1.3648456476806357,-0.0017792276688297429,1.364846807390438,89.92530863937384,LOCKED,415.1162977502179,1084.9,1084.8837022497821,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.598112579300057,0.17475237870129776,0.23539251175686265,98.25587902178593,61.352377978383636,20.233531325173896,0.05501767335947971,20.23360612523569,89.84420550903792,551.72,303.16,98.25617221111112,61.352594455555554,1.3120128082198794,28.732572649696827,550.4317236214226,303.12794099656634,,
975,97.5,550.801019626714,303.9391358363523,1.3651783004297056,-0.0018604233948523383,1.3651795680932775,89.92191910564941,LOCKED,415.2635542667199,1084.1,1084.73644573328,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.612165960457153,0.17489537976104969,0.23539251175686265,98.2559169387852,61.352378028934346,20.238462795058147,0.05752842564304508,20.238544558013796,89.83713550049549,551.85,303.17,98.25620832222222,61.352591677777774,1.3007420029738963,28.41616480436934,550.5623859082202,303.1320816241116,,
