t_s,lon,lat,speed_m_s,course_deg,v_east_m_s,v_north_m_s
238.5,98.30802307879719,61.34940465347791,19.902138362067678,99.45364507255402,19.631843636710762,-3.268918293048189
238.6,98.308059860276,61.349401716972075,19.902140178623473,99.45364420176173,19.631845478277217,-3.268918293048189
238.7,98.30809664175483,61.349398780466245,19.902141995179207,99.45364333096961,19.631847319843608,-3.268918293048189
238.8,98.30813342323364,61.34939584396041,19.902143811734902,99.45364246017772,19.631849161409956,-3.268918293048189
238.9,98.30817020471247,61.34939290745458,19.90214562829055,99.453641589386,19.63185100297625,-3.268918293048189
239.0,98.30820698619128,61.34938997094874,19.902147444846154,99.45364071859444,19.631852844542493,-3.268918293048189
239.1,98.30824376767009,61.34938703444291,19.902149261401714,99.45363984780306,19.63185468610869,-3.268918293048189
239.2,98.30828054914892,61.34938409793708,19.902151077957214,99.4536389770119,19.63185652767482,-3.268918293048189
239.3,98.30831733062773,61.349381161431246,19.902152894512678,99.45363810622092,19.63185836924091,-3.268918293048189
239.4,98.30835411210656,61.34937822492542,19.9021547110681,99.45363723543011,19.63186021080695,-3.268918293048189
239.5,98.30839089358537,61.34937528841958,19.902156527623468,99.45363636463946,19.63186205237293,-3.268918293048189
239.6,98.3084276750642,61.34937235191375,19.902158344178787,99.45363549384899,19.63186389393886,-3.268918293048189
239.7,98.308464456543,61.349369415407914,19.902160160734066,99.45363462305875,19.631865735504743,-3.268918293048189
239.8,98.30850123802183,61.349366478902084,19.902161977289303,99.45363375226867,19.631867577070576,-3.268918293048189
239.9,98.30853801950065,61.34936354239625,19.90216379384449,99.45363288147877,19.631869418636356,-3.268918293048189
240.0,98.3085748009858,61.34936060618269,19.902165474513524,99.4536295039602,19.63187126917882,-3.268917411821419
240.1,98.30861158246464,61.34935766967765,19.902167291068142,99.45362863317109,19.631873110744003,-3.268917411821419
240.2,98.30864836394348,61.34935473317261,19.902169107622708,99.45362776238221,19.631874952309126,-3.268917411821419
240.3,98.3086851454223,61.34935179666756,19.902170924177234,99.45362689159356,19.631876793874202,-3.268917411821419
240.4,98.30872192690114,61.34934886016252,19.902172740731718,99.45362602080502,19.631878635439232,-3.268917411821419
240.5,98.30875870837997,61.34934592365748,19.90217455728614,99.45362515001665,19.6318804770042,-3.268917411821419
240.6,98.30879548985881,61.34934298715244,19.902176373840536,99.4536242792285,19.63188231856913,-3.268917411821419
240.7,98.30883227133765,61.3493400506474,19.90217819039487,99.45362340844054,19.631884160133993,-3.268917411821419
240.8,98.30886905281648,61.34933711414236,19.90218000694917,99.45362253765273,19.631886001698817,-3.268917411821419
240.9,98.30890583429532,61.34933417763732,19.90218182350342,99.45362166686516,19.631887843263588,-3.268917411821419
241.0,98.30894261577416,61.349331241132276,19.90218364005761,99.4536207960777,19.631889684828295,-3.268917411821419
241.1,98.30897939725298,61.349328304627235,19.90218545661177,99.45361992529047,19.631891526392963,-3.268917411821419
241.2,98.30901617873182,61.349325368122194,19.902187273165875,99.4536190545034,19.631893367957574,-3.268917411821419
241.3,98.30905296021066,61.34932243161715,19.902189089719943,99.45361818371657,19.63189520952214,-3.268917411821419
241.4,98.30908974168949,61.34931949511211,19.902190906273955,99.45361731292985,19.631897051086643,-3.268917411821419
241.5,98.30912652316833,61.34931655860707,19.902192722827927,99.45361644214336,19.631898892651105,-3.268917411821419
241.6,98.30916330464717,61.34931362210203,19.902194539381842,99.45361557135703,19.631900734215503,-3.268917411821419
