$GPGGA,000026.400,,,,,,,,1092.5,M,46.9,M,,*4C
$GPGGA,000026.500,,,,,,,,1092.3,M,46.9,M,,*4B
$GPGGA,000026.600,,,,,,,,1092.2,M,46.9,M,,*49
$GPGGA,000026.700,,,,,,,,1091.7,M,46.9,M,,*4E
$GPGGA,000026.800,,,,,,,,1092.0,M,46.9,M,,*45
$GPGGA,000026.900,,,,,,,,1091.9,M,46.9,M,,*4E
$GPGGA,000027.000,,,,,,,,1093.2,M,46.9,M,,*4F
$GPGGA,000027.100,,,,,,,,1093.7,M,46.9,M,,*4B
$GPGGA,000027.200,,,,,,,,1093.2,M,46.9,M,,*4D
$GPGGA,000027.300,,,,,,,,1092.3,M,46.9,M,,*4C
$GPGGA,000027.400,,,,,,,,1091.5,M,46.9,M,,*4E
$GPGGA,000027.500,,,,,,,,1092.3,M,46.9,M,,*4A
$GPGGA,000027.600,,,,,,,,1092.3,M,46.9,M,,*49
$GPGGA,000027.700,,,,,,,,1092.4,M,46.9,M,,*4F
$GPGGA,000027.800,,,,,,,,1091.2,M,46.9,M,,*45
$GPGGA,000027.900,,,,,,,,1092.0,M,46.9,M,,*45
$GPGGA,000028.000,,,,,,,,1092.2,M,46.9,M,,*41
$GPGGA,000028.100,,,,,,,,1091.4,M,46.9,M,,*45
$GPGGA,000028.200,,,,,,,,1091.3,M,46.9,M,,*41
$GPGGA,000028.300,,,,,,,,1091.7,M,46.9,M,,*44
$GPGGA,000028.400,,,,,,,,1091.8,M,46.9,M,,*4C
$GPGGA,000028.500,,,,,,,,1091.7,M,46.9,M,,*42
$GPGGA,000028.600,,,,,,,,1091.7,M,46.9,M,,*41
$GPGGA,000028.700,,,,,,,,1091.6,M,46.9,M,,*41
$GPGGA,000028.800,,,,,,,,1091.8,M,46.9,M,,*40
$GPGGA,000028.900,,,,,,,,1092.7,M,46.9,M,,*4D
$GPGGA,000029.000,,,,,,,,1090.9,M,46.9,M,,*49
$GPGGA,000029.100,,,,,,,,1091.2,M,46.9,M,,*42
$GPGGA,000029.200,,,,,,,,1091.6,M,46.9,M,,*45
$GPGGA,000029.300,,,,,,,,1091.9,M,46.9,M,,*4B
$GPGGA,000029.400,,,,,,,,1091.7,M,46.9,M,,*42
$GPGGA,000029.500,,,,,,,,1090.8,M,46.9,M,,*4D
$GPGGA,000029.600,,,,,,,,1091.4,M,46.9,M,,*43
$GPGGA,000029.700,,,,,,,,1092.7,M,46.9,M,,*42
$GPGGA,000029.800,,,,,,,,1091.5,M,46.9,M,,*4C
$GPGGA,000029.900,,,,,,,,1092.2,M,46.9,M,,*49
$GPGGA,000030.000,,,,,,,,1091.9,M,46.9,M,,*40
$GPGGA,000030.100,,,,,,,,1091.9,M,46.9,M,,*41
$GPGGA,000030.200,,,,,,,,1091.3,M,46.9,M,,*48
$GPGGA,000030.300,,,,,,,,1091.4,M,46.9,M,,*4E
$GPGGA,000030.400,,,,,,,,1092.4,M,46.9,M,,*4A
$GPGGA,000030.500,,,,,,,,1092.2,M,46.9,M,,*4D
$GPGGA,000030.600,,,,,,,,1093.0,M,46.9,M,,*4D
$GPGGA,000030.700,,,,,,,,1093.1,M,46.9,M,,*4D
$GPGGA,000030.800,,,,,,,,1092.8,M,46.9,M,,*4A
$GPGGA,000030.900,,,,,,,,1093.3,M,46.9,M,,*41
$GPGGA,000031.000,,,,,,,,1092.9,M,46.9,M,,*42
$GPGGA,000031.100,,,,,,,,1105.0,M,46.9,M,,*45
$GPGGA,000031.200,,,,,,,,1092.2,M,46.9,M,,*4B
$GPGGA,000031.300,,,,,,,,1092.0,M,46.9,M,,*48
$GPGGA,000031.400,,,,,,,,1091.4,M,46.9,M,,*48
